fecha;serie_hidrologica;region_hidrologica;aporte_hidrico
2023-11-01;FLR2CAUC;Valle;102200
2023-11-01;SALVCAUC;Valle;6579300
2023-11-02;BOCATENC;Antioquia;3589800
2023-11-02;CLLRPORC;Antioquia;10978800
2023-11-02;DESVIEPM;Antioquia;3306200
2023-11-02;ESCMNEGR;Antioquia;26536600
2023-11-02;ITUACAUC;Antioquia;47689000
2023-11-02;MIRFTENC;Antioquia;2593900
2023-11-02;PENONARE;Antioquia;13515000
2023-11-02;PLAYGUAT;Antioquia;11737700
2023-11-02;PP-2POR1;Antioquia;8881300
2023-11-02;PP-3PORC;Antioquia;1710800
2023-11-02;PUNCGUAT;Antioquia;9068300
2023-11-02;QUBRRGRD;Antioquia;119400
2023-11-02;RGR2RGRD;Antioquia;15940700
2023-11-02;SLORNARE;Antioquia;16993500
2023-11-02;SMIGCALD;Antioquia;1955600
2023-11-02;TRONGUAD;Antioquia;8682200
2023-11-02;CAMECAMP;Caldas;2285800
2023-11-02;CAMECHIN;Caldas;3363900
2023-11-02;DESVGUAR;Caldas;560000
2023-11-02;DESVMANS;Caldas;141200
2023-11-02;ESMECAMP;Caldas;2555800
2023-11-02;ESTRELLA;Caldas;138000
2023-11-02;PTEHMIEL;Caldas;4561000
2023-11-02;SANFRANC;Caldas;766400
2023-11-02;URR1SINU;Caribe;3221600
2023-11-02;ALICBOGO;Centro;18721200
2023-11-02;AMOYAMOY;Centro;3784500
2023-11-02;BETAMAG1;Centro;2710100
2023-11-02;CUCUCUCU;Centro;2021200
2023-11-02;DESVSMAR;Centro;533900
2023-11-02;EMBAPRAD;Centro;1631600
2023-11-02;QUIMMAGD;Centro;12169500
2023-11-02;SOGASOGA;Centro;23998400
2023-11-02;DESVBATA;Oriente;1586500
2023-11-02;DESVCHIV;Oriente;644500
2023-11-02;ESMEBATA;Oriente;9810300
2023-11-02;GUAVGUAV;Oriente;15508000
2023-11-02;ALTOANCH;Valle;5928400
2023-11-02;BAJOANCH;Valle;647800
2023-11-02;CAL1CALM;Valle;582600
2023-11-02;FLR2CAUC;Valle;216400
2023-11-02;SALVCAUC;Valle;6681700
2023-11-03;BOCATENC;Antioquia;2946500
2023-11-03;CLLRPORC;Antioquia;10061500
2023-11-03;DESVIEPM;Antioquia;3664200
2023-11-03;ESCMNEGR;Antioquia;21074900
2023-11-03;ITUACAUC;Antioquia;58315900
2023-11-03;MIRFTENC;Antioquia;3691200
2023-11-03;PENONARE;Antioquia;9916300
2023-11-03;PLAYGUAT;Antioquia;7453300
2023-11-03;PP-2POR1;Antioquia;6679500
2023-11-03;PP-3PORC;Antioquia;2389700
2023-11-03;PUNCGUAT;Antioquia;8577500
2023-11-03;QUBRRGRD;Antioquia;97500
2023-11-03;RGR2RGRD;Antioquia;13033200
2023-11-03;SLORNARE;Antioquia;14694200
2023-11-03;SMIGCALD;Antioquia;1589600
2023-11-03;TRONGUAD;Antioquia;7285000
2023-11-03;CAMECAMP;Caldas;2842600
2023-11-03;CAMECHIN;Caldas;5688400
2023-11-03;DESVGUAR;Caldas;1251300
2023-11-03;DESVMANS;Caldas;199300
2023-11-03;ESMECAMP;Caldas;3178500
2023-11-03;ESTRELLA;Caldas;144600
2023-11-03;PTEHMIEL;Caldas;4114300
2023-11-03;SANFRANC;Caldas;1014400
2023-11-03;URR1SINU;Caribe;4334100
2023-11-03;ALICBOGO;Centro;23468800
2023-11-03;AMOYAMOY;Centro;3088400
2023-11-03;BETAMAG1;Centro;2616600
2023-11-03;CUCUCUCU;Centro;1802800
2023-11-03;DESVSMAR;Centro;336900
2023-11-03;EMBAPRAD;Centro;1670000
2023-11-03;QUIMMAGD;Centro;11815600
2023-11-03;SOGASOGA;Centro;29544900
2023-11-03;DESVBATA;Oriente;1339800
2023-11-03;DESVCHIV;Oriente;658700
2023-11-03;EMBACHUZ;Oriente;5586300
2023-11-03;ESMEBATA;Oriente;9993700
2023-11-03;GUAVGUAV;Oriente;13096200
2023-11-03;ALTOANCH;Valle;11331700
2023-11-03;BAJOANCH;Valle;982100
2023-11-03;CAL1CALM;Valle;636000
2023-11-03;FLR2CAUC;Valle;238400
2023-11-03;SALVCAUC;Valle;8433600
2023-11-04;BOCATENC;Antioquia;1848600
2023-11-04;CLLRPORC;Antioquia;8741800
2023-11-04;DESVIEPM;Antioquia;2707700
2023-11-04;ESCMNEGR;Antioquia;17973600
2023-11-04;ITUACAUC;Antioquia;56369000
2023-11-04;MIRFTENC;Antioquia;1297000
2023-11-04;PENONARE;Antioquia;7938400
2023-11-04;PLAYGUAT;Antioquia;15805900
2023-11-04;PP-2POR1;Antioquia;3919500
2023-11-04;PP-3PORC;Antioquia;1799400
2023-11-04;PUNCGUAT;Antioquia;13394400
2023-11-04;QUBRRGRD;Antioquia;81700
2023-11-04;RGR2RGRD;Antioquia;10910400
2023-11-04;SLORNARE;Antioquia;13586600
2023-11-04;SMIGCALD;Antioquia;2655100
2023-11-04;TRONGUAD;Antioquia;4081900
2023-11-04;CAMECAMP;Caldas;2653500
2023-11-04;CAMECHIN;Caldas;4096400
2023-11-04;DESVGUAR;Caldas;1113000
2023-11-04;DESVMANS;Caldas;142100
2023-11-04;ESMECAMP;Caldas;2967000
2023-11-04;ESTRELLA;Caldas;186600
2023-11-04;PTEHMIEL;Caldas;3938100
2023-11-04;SANFRANC;Caldas;567400
2023-11-04;URR1SINU;Caribe;5635500
2023-11-04;ALICBOGO;Centro;24961600
2023-11-04;AMOYAMOY;Centro;4033800
2023-11-04;BETAMAG1;Centro;4374400
2023-11-04;CUCUCUCU;Centro;2754900
2023-11-04;DESVSMAR;Centro;289800
2023-11-04;EMBAPRAD;Centro;3904000
2023-11-04;QUIMMAGD;Centro;15236400
2023-11-04;SOGASOGA;Centro;25389900
2023-11-04;DESVBATA;Oriente;2705000
2023-11-04;DESVCHIV;Oriente;902100
2023-11-04;EMBACHUZ;Oriente;11126500
2023-11-04;ESMEBATA;Oriente;11412800
2023-11-04;GUAVGUAV;Oriente;26441600
2023-11-04;ALTOANCH;Valle;7920600
2023-11-04;BAJOANCH;Valle;771100
2023-11-04;CAL1CALM;Valle;465000
2023-11-04;FLR2CAUC;Valle;328800
2023-11-04;SALVCAUC;Valle;7876400
2023-11-05;BOCATENC;Antioquia;2226100
2023-11-05;CLLRPORC;Antioquia;5781800
2023-11-05;DESVIEPM;Antioquia;2556300
2023-11-05;ESCMNEGR;Antioquia;14393300
2023-11-05;ITUACAUC;Antioquia;45628500
2023-11-05;MIRFTENC;Antioquia;1064200
2023-11-05;PENONARE;Antioquia;6887300
2023-11-05;PLAYGUAT;Antioquia;6519100
2023-11-05;PP-2POR1;Antioquia;3771100
2023-11-05;PP-3PORC;Antioquia;2045700
2023-11-05;PUNCGUAT;Antioquia;5713600
2023-11-05;QUBRRGRD;Antioquia;82400
2023-11-05;RGR2RGRD;Antioquia;11026200
2023-11-05;SLORNARE;Antioquia;8580900
2023-11-05;SMIGCALD;Antioquia;1234000
2023-11-05;TRONGUAD;Antioquia;4174700
2023-11-05;CAMECAMP;Caldas;2342900
2023-11-05;CAMECHIN;Caldas;3468900
2023-11-05;DESVGUAR;Caldas;589300
2023-11-05;DESVMANS;Caldas;83100
2023-11-05;ESMECAMP;Caldas;2619800
2023-11-05;ESTRELLA;Caldas;215400
2023-11-05;PTEHMIEL;Caldas;3240700
2023-11-05;SANFRANC;Caldas;552900
2023-11-05;URR1SINU;Caribe;6491000
2023-11-05;ALICBOGO;Centro;26150400
2023-11-05;AMOYAMOY;Centro;2678400
2023-11-05;BETAMAG1;Centro;2545500
2023-11-05;CUCUCUCU;Centro;1802800
2023-11-05;DESVSMAR;Centro;336900
2023-11-05;EMBAPRAD;Centro;1081000
2023-11-05;QUIMMAGD;Centro;17223600
2023-11-05;SOGASOGA;Centro;26547800
2023-11-05;DESVBATA;Oriente;963000
2023-11-05;DESVCHIV;Oriente;520200
2023-11-05;EMBACHUZ;Oriente;5436300
2023-11-05;ESMEBATA;Oriente;7499100
2023-11-05;GUAVGUAV;Oriente;9413500
2023-11-05;ALTOANCH;Valle;5142800
2023-11-05;BAJOANCH;Valle;599200
2023-11-05;CAL1CALM;Valle;507300
2023-11-05;FLR2CAUC;Valle;243600
2023-11-05;SALVCAUC;Valle;9003400
2023-11-06;BOCATENC;Antioquia;3599800
2023-11-06;CLLRPORC;Antioquia;7349100
2023-11-06;DESVIEPM;Antioquia;2998200
2023-11-06;ESCMNEGR;Antioquia;13941000
2023-11-06;ITUACAUC;Antioquia;49860200
2023-11-06;MIRFTENC;Antioquia;1563000
2023-11-06;PENONARE;Antioquia;6393700
2023-11-06;PLAYGUAT;Antioquia;5433900
2023-11-06;PP-2POR1;Antioquia;6011000
2023-11-06;PP-3PORC;Antioquia;2145600
2023-11-06;PUNCGUAT;Antioquia;6368000
2023-11-06;QUBRRGRD;Antioquia;87400
2023-11-06;RGR2RGRD;Antioquia;11676100
2023-11-06;SLORNARE;Antioquia;9474700
2023-11-06;SMIGCALD;Antioquia;1297200
2023-11-06;TRONGUAD;Antioquia;3882800
2023-11-06;CAMECAMP;Caldas;2714900
2023-11-06;CAMECHIN;Caldas;4653600
2023-11-06;DESVGUAR;Caldas;752700
2023-11-06;DESVMANS;Caldas;129400
2023-11-06;ESMECAMP;Caldas;3035700
2023-11-06;ESTRELLA;Caldas;233300
2023-11-06;PTEHMIEL;Caldas;2969700
2023-11-06;SANFRANC;Caldas;883800
2023-11-06;URR1SINU;Caribe;5872800
2023-11-06;ALICBOGO;Centro;19756100
2023-11-06;AMOYAMOY;Centro;2574900
2023-11-06;BETAMAG1;Centro;1741600
2023-11-06;CUCUCUCU;Centro;996300
2023-11-06;DESVSMAR;Centro;191300
2023-11-06;EMBAPRAD;Centro;1068700
2023-11-06;QUIMMAGD;Centro;8701500
2023-11-06;SOGASOGA;Centro;31137900
2023-11-06;DESVBATA;Oriente;751800
2023-11-06;DESVCHIV;Oriente;501300
2023-11-06;EMBACHUZ;Oriente;3589600
2023-11-06;ESMEBATA;Oriente;6318400
2023-11-06;GUAVGUAV;Oriente;7349400
2023-11-06;ALTOANCH;Valle;6366300
2023-11-06;BAJOANCH;Valle;674900
2023-11-06;CAL1CALM;Valle;560700
2023-11-06;FLR2CAUC;Valle;210400
2023-11-06;SALVCAUC;Valle;8702700
2023-11-07;BOCATENC;Antioquia;1988000
2023-11-07;CLLRPORC;Antioquia;4907000
2023-11-07;DESVIEPM;Antioquia;2436200
2023-11-07;ESCMNEGR;Antioquia;13526700
2023-11-07;ITUACAUC;Antioquia;48577600
2023-11-07;MIRFTENC;Antioquia;798200
2023-11-07;PENONARE;Antioquia;6308000
2023-11-07;PLAYGUAT;Antioquia;4274700
2023-11-07;PP-2POR1;Antioquia;4697300
2023-11-07;PP-3PORC;Antioquia;1461500
2023-11-07;PUNCGUAT;Antioquia;4905800
2023-11-07;QUBRRGRD;Antioquia;70100
2023-11-07;RGR2RGRD;Antioquia;9364500
2023-11-07;SLORNARE;Antioquia;5601600
2023-11-07;SMIGCALD;Antioquia;1124000
2023-11-07;TRONGUAD;Antioquia;3982500
2023-11-07;CAMECAMP;Caldas;2619800
2023-11-07;CAMECHIN;Caldas;3142700
2023-11-07;DESVGUAR;Caldas;562400
2023-11-07;DESVMANS;Caldas;73200
2023-11-07;ESMECAMP;Caldas;2929300
2023-11-07;ESTRELLA;Caldas;257100
2023-11-07;PTEHMIEL;Caldas;2672700
2023-11-07;SANFRANC;Caldas;641200
2023-11-07;URR1SINU;Caribe;6293600
2023-11-07;ALICBOGO;Centro;17724700
2023-11-07;AMOYAMOY;Centro;3030600
2023-11-07;BETAMAG1;Centro;2246800
2023-11-07;CUCUCUCU;Centro;800800
2023-11-07;DESVSMAR;Centro;187000
2023-11-07;EMBAPRAD;Centro;1456100
2023-11-07;QUIMMAGD;Centro;9573300
2023-11-07;SOGASOGA;Centro;42941100
2023-11-07;DESVBATA;Oriente;1577500
2023-11-07;DESVCHIV;Oriente;844200
2023-11-07;EMBACHUZ;Oriente;4328300
2023-11-07;ESMEBATA;Oriente;8381200
2023-11-07;GUAVGUAV;Oriente;15419400
2023-11-07;ALTOANCH;Valle;4407200
2023-11-07;BAJOANCH;Valle;553700
2023-11-07;CAL1CALM;Valle;429800
2023-11-07;FLR2CAUC;Valle;210400
2023-11-07;SALVCAUC;Valle;7456200
2023-11-08;BOCATENC;Antioquia;1629400
2023-11-08;CLLRPORC;Antioquia;4975300
2023-11-08;DESVIEPM;Antioquia;1838800
2023-11-08;ESCMNEGR;Antioquia;10748400
2023-11-08;ITUACAUC;Antioquia;38375100
2023-11-08;MIRFTENC;Antioquia;798200
2023-11-08;PENONARE;Antioquia;5368200
2023-11-08;PLAYGUAT;Antioquia;4422300
2023-11-08;PP-2POR1;Antioquia;4065900
2023-11-08;PP-3PORC;Antioquia;1263700
2023-11-08;PUNCGUAT;Antioquia;4605700
2023-11-08;QUBRRGRD;Antioquia;55500
2023-11-08;RGR2RGRD;Antioquia;7411400
2023-11-08;SLORNARE;Antioquia;5019400
2023-11-08;SMIGCALD;Antioquia;1057500
2023-11-08;TRONGUAD;Antioquia;3272300
2023-11-08;CAMECAMP;Caldas;2109100
2023-11-08;CAMECHIN;Caldas;2706300
2023-11-08;DESVGUAR;Caldas;424000
2023-11-08;DESVMANS;Caldas;35900
2023-11-08;ESMECAMP;Caldas;2358400
2023-11-08;ESTRELLA;Caldas;262900
2023-11-08;PTEHMIEL;Caldas;2463000
2023-11-08;SANFRANC;Caldas;492200
2023-11-08;URR1SINU;Caribe;5134400
2023-11-08;ALICBOGO;Centro;15770300
2023-11-08;AMOYAMOY;Centro;2486700
2023-11-08;BETAMAG1;Centro;1631800
2023-11-08;CUCUCUCU;Centro;823600
2023-11-08;DESVSMAR;Centro;171300
2023-11-08;EMBAPRAD;Centro;680100
2023-11-08;QUIMMAGD;Centro;7557300
2023-11-08;SOGASOGA;Centro;24062700
2023-11-08;DESVBATA;Oriente;779900
2023-11-08;DESVCHIV;Oriente;516600
2023-11-08;EMBACHUZ;Oriente;3589600
2023-11-08;ESMEBATA;Oriente;7607400
2023-11-08;GUAVGUAV;Oriente;7622600
2023-11-08;ALTOANCH;Valle;3374100
2023-11-08;BAJOANCH;Valle;489700
2023-11-08;CAL1CALM;Valle;572300
2023-11-08;FLR2CAUC;Valle;163400
2023-11-08;SALVCAUC;Valle;5791500
2023-11-09;BOCATENC;Antioquia;1562200
2023-11-09;CLLRPORC;Antioquia;4094500
2023-11-09;DESVIEPM;Antioquia;1690900
2023-11-09;ESCMNEGR;Antioquia;10079500
2023-11-09;ITUACAUC;Antioquia;35880200
2023-11-09;MIRFTENC;Antioquia;532100
2023-11-09;PENONARE;Antioquia;4861000
2023-11-09;PLAYGUAT;Antioquia;3704600
2023-11-09;PP-2POR1;Antioquia;3532600
2023-11-09;PP-3PORC;Antioquia;1253700
2023-11-09;PUNCGUAT;Antioquia;4492300
2023-11-09;QUBRRGRD;Antioquia;48800
2023-11-09;RGR2RGRD;Antioquia;6515000
2023-11-09;SLORNARE;Antioquia;7523300
2023-11-09;SMIGCALD;Antioquia;1502500
2023-11-09;TRONGUAD;Antioquia;3185800
2023-11-09;CAMECAMP;Caldas;1672900
2023-11-09;CAMECHIN;Caldas;2397700
2023-11-09;DESVGUAR;Caldas;366000
2023-11-09;DESVMANS;Caldas;48200
2023-11-09;ESMECAMP;Caldas;1870400
2023-11-09;ESTRELLA;Caldas;276200
2023-11-09;PTEHMIEL;Caldas;2292100
2023-11-09;SANFRANC;Caldas;437300
2023-11-09;URR1SINU;Caribe;6924700
2023-11-09;ALICBOGO;Centro;15970300
2023-11-09;AMOYAMOY;Centro;2606500
2023-11-09;BETAMAG1;Centro;1257100
2023-11-09;CUCUCUCU;Centro;822200
2023-11-09;DESVSMAR;Centro;154200
2023-11-09;EMBAPRAD;Centro;337500
2023-11-09;QUIMMAGD;Centro;5619400
2023-11-09;SOGASOGA;Centro;19349600
2023-11-09;DESVBATA;Oriente;682500
2023-11-09;DESVCHIV;Oriente;472900
2023-11-09;EMBACHUZ;Oriente;2477700
2023-11-09;ESMEBATA;Oriente;6468500
2023-11-09;GUAVGUAV;Oriente;6672600
2023-11-09;ALTOANCH;Valle;4209800
2023-11-09;BAJOANCH;Valle;541400
2023-11-09;CAL1CALM;Valle;298000
2023-11-09;FLR2CAUC;Valle;164600
2023-11-09;SALVCAUC;Valle;5330900
2023-11-10;BOCATENC;Antioquia;1459300
2023-11-10;CLLRPORC;Antioquia;3681400
2023-11-10;DESVIEPM;Antioquia;2021300
2023-11-10;ESCMNEGR;Antioquia;9387800
2023-11-10;ITUACAUC;Antioquia;33771400
2023-11-10;MIRFTENC;Antioquia;532100
2023-11-10;PENONARE;Antioquia;4531700
2023-11-10;PLAYGUAT;Antioquia;5594600
2023-11-10;PP-2POR1;Antioquia;4021100
2023-11-10;PP-3PORC;Antioquia;1089800
2023-11-10;PUNCGUAT;Antioquia;6038200
2023-11-10;QUBRRGRD;Antioquia;46400
2023-11-10;RGR2RGRD;Antioquia;6204200
2023-11-10;SLORNARE;Antioquia;6634100
2023-11-10;SMIGCALD;Antioquia;1154000
2023-11-10;TRONGUAD;Antioquia;3781100
2023-11-10;CAMECAMP;Caldas;1173600
2023-11-10;CAMECHIN;Caldas;2186700
2023-11-10;DESVGUAR;Caldas;330100
2023-11-10;DESVMANS;Caldas;38700
2023-11-10;ESMECAMP;Caldas;1312400
2023-11-10;ESTRELLA;Caldas;307200
2023-11-10;PTEHMIEL;Caldas;2319400
2023-11-10;SANFRANC;Caldas;443500
2023-11-10;URR1SINU;Caribe;6360700
2023-11-10;ALICBOGO;Centro;11907500
2023-11-10;AMOYAMOY;Centro;2673600
2023-11-10;BETAMAG1;Centro;1187200
2023-11-10;CUCUCUCU;Centro;966400
2023-11-10;DESVSMAR;Centro;154200
2023-11-10;EMBAPRAD;Centro;314500
2023-11-10;QUIMMAGD;Centro;4958400
2023-11-10;SOGASOGA;Centro;14500400
2023-11-10;DESVBATA;Oriente;1294900
2023-11-10;DESVCHIV;Oriente;906300
2023-11-10;EMBACHUZ;Oriente;3589600
2023-11-10;ESMEBATA;Oriente;8606300
2023-11-10;GUAVGUAV;Oriente;12657900
2023-11-10;ALTOANCH;Valle;5554600
2023-11-10;BAJOANCH;Valle;624700
2023-11-10;CAL1CALM;Valle;467200
2023-11-10;FLR2CAUC;Valle;110200
2023-11-10;SALVCAUC;Valle;5136300
2023-11-11;BOCATENC;Antioquia;1137200
2023-11-11;CLLRPORC;Antioquia;3578100
2023-11-11;DESVIEPM;Antioquia;1883700
2023-11-11;ESCMNEGR;Antioquia;9019100
2023-11-11;ITUACAUC;Antioquia;31392700
2023-11-11;MIRFTENC;Antioquia;898700
2023-11-11;PENONARE;Antioquia;4367700
2023-11-11;PLAYGUAT;Antioquia;5161100
2023-11-11;PP-2POR1;Antioquia;3767200
2023-11-11;PP-3PORC;Antioquia;964800
2023-11-11;PUNCGUAT;Antioquia;5944200
2023-11-11;QUBRRGRD;Antioquia;43100
2023-11-11;RGR2RGRD;Antioquia;5763600
2023-11-11;SLORNARE;Antioquia;5387800
2023-11-11;SMIGCALD;Antioquia;1594600
2023-11-11;TRONGUAD;Antioquia;3073700
2023-11-11;CAMECAMP;Caldas;1224500
2023-11-11;CAMECHIN;Caldas;2060400
2023-11-11;DESVGUAR;Caldas;279100
2023-11-11;DESVMANS;Caldas;14200
2023-11-11;ESMECAMP;Caldas;1369300
2023-11-11;ESTRELLA;Caldas;351100
2023-11-11;PTEHMIEL;Caldas;2041800
2023-11-11;SANFRANC;Caldas;621500
2023-11-11;URR1SINU;Caribe;4740200
2023-11-11;ALICBOGO;Centro;13711900
2023-11-11;AMOYAMOY;Centro;2306600
2023-11-11;BETAMAG1;Centro;1675700
2023-11-11;CUCUCUCU;Centro;688000
2023-11-11;DESVSMAR;Centro;142700
2023-11-11;EMBAPRAD;Centro;393000
2023-11-11;QUIMMAGD;Centro;7376400
2023-11-11;SOGASOGA;Centro;13123800
2023-11-11;DESVBATA;Oriente;1113800
2023-11-11;DESVCHIV;Oriente;672100
2023-11-11;EMBACHUZ;Oriente;3404900
2023-11-11;ESMEBATA;Oriente;7830900
2023-11-11;GUAVGUAV;Oriente;10888000
2023-11-11;ALTOANCH;Valle;6585800
2023-11-11;BAJOANCH;Valle;688500
2023-11-11;CAL1CALM;Valle;561200
2023-11-11;FLR2CAUC;Valle;191600
2023-11-11;SALVCAUC;Valle;5426300
2023-11-12;BOCATENC;Antioquia;1388600
2023-11-12;CLLRPORC;Antioquia;3245500
2023-11-12;DESVIEPM;Antioquia;1915000
2023-11-12;ESCMNEGR;Antioquia;9091300
2023-11-12;ITUACAUC;Antioquia;29332800
2023-11-12;MIRFTENC;Antioquia;872000
2023-11-12;PENONARE;Antioquia;4406300
2023-11-12;PLAYGUAT;Antioquia;8223800
2023-11-12;PP-2POR1;Antioquia;6005200
2023-11-12;PP-3PORC;Antioquia;990800
2023-11-12;PUNCGUAT;Antioquia;6482700
2023-11-12;QUBRRGRD;Antioquia;42600
2023-11-12;RGR2RGRD;Antioquia;5688500
2023-11-12;SLORNARE;Antioquia;14005100
2023-11-12;SMIGCALD;Antioquia;2365400
2023-11-12;TRONGUAD;Antioquia;3509000
2023-11-12;CAMECAMP;Caldas;1100200
2023-11-12;CAMECHIN;Caldas;2048100
2023-11-12;DESVGUAR;Caldas;372600
2023-11-12;DESVMANS;Caldas;91600
2023-11-12;ESMECAMP;Caldas;1230300
2023-11-12;ESTRELLA;Caldas;366200
2023-11-12;PTEHMIEL;Caldas;4025000
2023-11-12;SANFRANC;Caldas;469300
2023-11-12;URR1SINU;Caribe;5236300
2023-11-12;ALICBOGO;Centro;9822300
2023-11-12;AMOYAMOY;Centro;3275200
2023-11-12;BETAMAG1;Centro;1904000
2023-11-12;CUCUCUCU;Centro;999200
2023-11-12;DESVSMAR;Centro;219800
2023-11-12;EMBAPRAD;Centro;237000
2023-11-12;QUIMMAGD;Centro;9821000
2023-11-12;SOGASOGA;Centro;11898300
2023-11-12;DESVBATA;Oriente;1480100
2023-11-12;DESVCHIV;Oriente;1394100
2023-11-12;EMBACHUZ;Oriente;6178800
2023-11-12;ESMEBATA;Oriente;8839800
2023-11-12;GUAVGUAV;Oriente;14467400
2023-11-12;ALTOANCH;Valle;10221400
2023-11-12;BAJOANCH;Valle;913400
2023-11-12;CAL1CALM;Valle;656100
2023-11-12;FLR2CAUC;Valle;194400
2023-11-12;SALVCAUC;Valle;5064900
2023-11-13;BOCATENC;Antioquia;1343500
2023-11-13;CLLRPORC;Antioquia;2964500
2023-11-13;DESVIEPM;Antioquia;2355400
2023-11-13;ESCMNEGR;Antioquia;8456600
2023-11-13;ITUACAUC;Antioquia;25281700
2023-11-13;MIRFTENC;Antioquia;912500
2023-11-13;PENONARE;Antioquia;4096800
2023-11-13;PLAYGUAT;Antioquia;4663200
2023-11-13;PP-2POR1;Antioquia;3534600
2023-11-13;PP-3PORC;Antioquia;757000
2023-11-13;PUNCGUAT;Antioquia;4679100
2023-11-13;QUBRRGRD;Antioquia;48800
2023-11-13;RGR2RGRD;Antioquia;6520300
2023-11-13;SLORNARE;Antioquia;5287700
2023-11-13;SMIGCALD;Antioquia;1106400
2023-11-13;TRONGUAD;Antioquia;3113700
2023-11-13;CAMECAMP;Caldas;974800
2023-11-13;CAMECHIN;Caldas;2007400
2023-11-13;DESVGUAR;Caldas;254000
2023-11-13;DESVMANS;Caldas;13200
2023-11-13;ESMECAMP;Caldas;1089900
2023-11-13;ESTRELLA;Caldas;349300
2023-11-13;PTEHMIEL;Caldas;2766100
2023-11-13;SANFRANC;Caldas;430000
2023-11-13;URR1SINU;Caribe;4090700
2023-11-13;ALICBOGO;Centro;7929400
2023-11-13;AMOYAMOY;Centro;2853300
2023-11-13;BETAMAG1;Centro;2119100
2023-11-13;CUCUCUCU;Centro;1006300
2023-11-13;DESVSMAR;Centro;171300
2023-11-13;EMBAPRAD;Centro;219500
2023-11-13;QUIMMAGD;Centro;8058400
2023-11-13;SOGASOGA;Centro;16803200
2023-11-13;DESVBATA;Oriente;969900
2023-11-13;DESVCHIV;Oriente;668600
2023-11-13;EMBACHUZ;Oriente;3039400
2023-11-13;ESMEBATA;Oriente;6125000
2023-11-13;GUAVGUAV;Oriente;9479900
2023-11-13;ALTOANCH;Valle;4826100
2023-11-13;BAJOANCH;Valle;579500
2023-11-13;CAL1CALM;Valle;281500
2023-11-13;FLR2CAUC;Valle;195800
2023-11-13;SALVCAUC;Valle;5299300
2023-11-14;BOCATENC;Antioquia;1695500
2023-11-14;CLLRPORC;Antioquia;3723900
2023-11-14;DESVIEPM;Antioquia;2990400
2023-11-14;ESCMNEGR;Antioquia;8061300
2023-11-14;ITUACAUC;Antioquia;28338200
2023-11-14;MIRFTENC;Antioquia;684400
2023-11-14;PENONARE;Antioquia;3928700
2023-11-14;PLAYGUAT;Antioquia;6015100
2023-11-14;PP-2POR1;Antioquia;4017700
2023-11-14;PP-3PORC;Antioquia;1303300
2023-11-14;PUNCGUAT;Antioquia;5653000
2023-11-14;QUBRRGRD;Antioquia;48000
2023-11-14;RGR2RGRD;Antioquia;6407600
2023-11-14;SLORNARE;Antioquia;6245200
2023-11-14;SMIGCALD;Antioquia;1145600
2023-11-14;TRONGUAD;Antioquia;3232000
2023-11-14;CAMECAMP;Caldas;953200
2023-11-14;CAMECHIN;Caldas;1857400
2023-11-14;DESVGUAR;Caldas;508600
2023-11-14;DESVMANS;Caldas;85900
2023-11-14;ESMECAMP;Caldas;1065800
2023-11-14;ESTRELLA;Caldas;153400
2023-11-14;PTEHMIEL;Caldas;2984800
2023-11-14;SANFRANC;Caldas;622500
2023-11-14;URR1SINU;Caribe;4940100
2023-11-14;ALICBOGO;Centro;8718100
2023-11-14;AMOYAMOY;Centro;2302000
2023-11-14;BETAMAG1;Centro;1457400
2023-11-14;CUCUCUCU;Centro;785100
2023-11-14;DESVSMAR;Centro;149900
2023-11-14;EMBAPRAD;Centro;556600
2023-11-14;QUIMMAGD;Centro;5887000
2023-11-14;SOGASOGA;Centro;19236600
2023-11-14;DESVBATA;Oriente;725800
2023-11-14;DESVCHIV;Oriente;542900
2023-11-14;EMBACHUZ;Oriente;1927500
2023-11-14;ESMEBATA;Oriente;5761400
2023-11-14;GUAVGUAV;Oriente;7095100
2023-11-14;ALTOANCH;Valle;11584200
2023-11-14;BAJOANCH;Valle;997700
2023-11-14;CAL1CALM;Valle;751400
2023-11-14;FLR2CAUC;Valle;163400
2023-11-14;SALVCAUC;Valle;6019700
2023-11-15;BOCATENC;Antioquia;1902900
2023-11-15;CLLRPORC;Antioquia;13252400
2023-11-15;DESVIEPM;Antioquia;2689600
2023-11-15;ESCMNEGR;Antioquia;10128900
2023-11-15;ITUACAUC;Antioquia;32402800
2023-11-15;MIRFTENC;Antioquia;1151600
2023-11-15;PENONARE;Antioquia;4918300
2023-11-15;PLAYGUAT;Antioquia;9454200
2023-11-15;PP-2POR1;Antioquia;15118200
2023-11-15;PP-3PORC;Antioquia;2090500
2023-11-15;PUNCGUAT;Antioquia;6963200
2023-11-15;QUBRRGRD;Antioquia;98800
2023-11-15;RGR2RGRD;Antioquia;13211200
2023-11-15;SLORNARE;Antioquia;21601200
2023-11-15;SMIGCALD;Antioquia;1230000
2023-11-15;TRONGUAD;Antioquia;6379000
2023-11-15;CAMECAMP;Caldas;1387900
2023-11-15;CAMECHIN;Caldas;2232200
2023-11-15;DESVGUAR;Caldas;352300
2023-11-15;DESVMANS;Caldas;171400
2023-11-15;ESMECAMP;Caldas;1551800
2023-11-15;ESTRELLA;Caldas;126900
2023-11-15;PTEHMIEL;Caldas;2947000
2023-11-15;SANFRANC;Caldas;736500
